STAID,STANAME,CN,LAT,LON,HGHT
8212,PUDINO,RU,57.566667,79.433056,96
8220,SEVERNOE,RU,56.333056,78.366667,124
8245,TATARSK,RU,55.216667,75.966667,110
8286,SLAVGOROD,RU,52.966667,78.65,125
8555,WAGENINGEN - VEENKAMPEN,NL,51.981389,5.621667,5
8812,DAGDA,LV,56.1,27.55,183
8813,RUCAVA,LV,56.17,21.18,185
8841,REZEKNE,LV,56.53,27.27,157
8855,SKRIVERI,LV,56.65,25.13,80
8893,ZOSENI,LV,57.13,25.92,181
8896,STENDE,LV,57.18,22.55,80
8908,PRIEKULI,LV,57.32,25.33,122
8910,MERSRAGS,LV,57.35,23.12,4
8911,VENTSPILS,LV,57.4,21.53,1
8930,AINAZI,LV,57.87,24.37,6
8943,PILA,PL,53.13,16.75,72
8959,KOZIENCE,PL,51.564444,21.542778,123
10901,KNIN,HR,44.040556,16.206667,255
10902,VARAZDIN,HR,46.282778,16.363889,167
10903,ZADAR,HR,44.13,15.205556,5
10904,LLEIDA-AJUNTAMENT,ES,41.616389,0.583056,169
10961,VOORSCHOTEN,NL,52.139444,4.436389,-1
10962,OGULIN,HR,45.203889,15.271667,326
11009,HONDARRIBIA-MALKARROA,ES,43.356667,1.791944,4
11012,ANGLES,ES,41.960556,2.630833,150
11034,EL PRAT DE LLOBREGAT,ES,41.340278,2.080278,8
11094,LINGE,NO,62.288056,7.216944,24
11096,SORTLAND-KLEIVA,NO,68.648056,15.282778,14
11112,WISLEY,GB,51.31,0.474444,38
11114,SKALVAER,NO,65.866667,12.183056,6
11122,NORD-SOLVAER,NO,66.368056,12.644167,7
11124,MYKEN,NO,66.760556,12.4775,19
11134,NARVIK II,NO,68.468889,17.491944,32
11140,ANDENES,NO,69.323333,16.12,5
11207,GRAN CANARIA AEROPUERTO,ES,27.931667,15.386667,27
11209,STORLIEN-STORVALLEN A,SE,63.283056,12.124444,583
11243,TROYES-BARBEREY,FR,48.324444,4.019722,112
11244,PTE DE CHASSIRON,FR,46.046667,1.411667,11
11245,PLOUMANAC'H,FR,48.825556,3.473056,55
11246,NANCY-OCHEY,FR,48.580833,5.959444,336
11247,BELLE ILE - LE TALUT,FR,47.294167,3.218056,34
11249,ORLY,FR,48.716667,2.384167,89
11349,HELTERMAA,EE,58.864167,23.043333,4
11350,JOHVI,EE,59.328889,27.398056,73
11351,JOGEVA,EE,58.749444,26.415,70
11353,KURESSAARE,EE,58.218056,22.506389,1
11354,KUNDA,EE,59.521389,26.541389,3
11355,KIHNU,EE,58.098333,23.970278,3
11356,KUUSIKU,EE,58.973056,24.733889,53
11357,NARVA,EE,59.389167,28.112778,28
11358,LAANE-NIGULA,EE,58.950833,23.815556,24
11359,PARNU,EE,58.384167,24.485278,12
11360,PAKRI,EE,59.389167,24.04,23
11361,RUHNU,EE,57.783056,23.258889,2
11362,RISTNA,EE,58.920556,22.066389,7
11363,TALLINN,EE,59.398056,24.602778,33
11364,SORVE,EE,57.913333,22.057778,3
11365,TIIRIKOJA,EE,58.865278,26.951944,32
11367,TARTU-TORAVERE,EE,58.263889,26.461389,70
11368,TOOMA,EE,58.874167,26.271944,89
11369,VAIKE-MAARJA,EE,59.141389,26.230556,121
11370,TURI,EE,58.808333,25.409167,60
11371,VILJANDI,EE,58.377778,25.600278,86
11372,VALGA,EE,57.79,26.037778,65
11373,VIRTSU,EE,58.572778,23.513333,2
11387,STORHOFDI,IS,63.399444,20.288056,118
11388,STORHOFDI (AWS),IS,63.399167,20.288056,118
11733,ANDERNACH,DE,50.423333,7.42,75
11735,BAD BERKA (FLUGPLATZ),DE,50.906944,11.266389,303
11736,BERLIN-ADLERSHOF,DE,52.416667,13.483056,38
11737,BERLIN-FRIEDRICHSHAGEN,DE,52.45,13.65,37
11739,BERLIN-INVALIDENSTRASSE,DE,52.533056,13.383056,35
11740,BERLIN-OSTKREUZ,DE,52.5,13.466667,36
11744,DRESDEN (MITTE),DE,51.055556,13.726944,112
11748,GREIFSWALD-WIECK,DE,54.1,13.45,2
11751,GROSSMEHRING-THEISSING,DE,48.8125,11.572778,408
11752,GUENZBURG,DE,48.487778,10.260556,444
11754,HALLE (STADT),DE,51.483056,11.966667,102
11759,LEIPZIG-MOCKAU,DE,51.391667,12.395833,128
11768,SANKT MICHAELISDONN,DE,53.987778,9.1125,3
11770,SCHWARZE PUMPE,DE,51.516667,14.35,116
11773,TORGAU,DE,51.583056,13.0,80
11776,NEUGLOBSOW (HM),DE,53.141944,13.031667,62
11781,HAMBURG (DEUTSCHE SEEWARTE),DE,53.546667,9.971389,29
11783,FRONBERG (SCHWANDORF),DE,49.340556,12.132778,370
11864,ALT RUPPIN,DE,52.947778,12.861667,40
16324,OBERSIEBENBRUNN,AT,48.266389,16.7,150
16381,ANDRAVIDA,GR,37.916667,21.283056,17
16429,SAMSUN,TR,41.333056,36.25,4
16613,CAGLIARI,IT,39.225556,9.117778,7
17902,MARIBOR - VRBANSKI PLATO,SI,46.567778,15.625833,279
18010,OSAKER,NO,59.319167,11.041944,45
18015,AS,NO,59.660556,10.781667,92
18017,KVITHAMAR,NO,63.488056,10.879167,27
18018,TJOTTA,NO,65.829167,12.425556,21
18020,TROMSO - HOLT,NO,69.653889,18.909167,20
18033,ROVERUD,NO,60.253333,12.091389,170
18036,RYGGE - HUGGENES,NO,59.398056,10.754167,35
18046,MYKEN,NO,66.762778,12.485833,17
18049,BERGEN - FLORIDA UIB,NO,60.383333,5.331667,46
18050,NJOS,NO,61.179167,6.860556,45
18056,ARNES,NO,60.126667,11.393056,160
18059,FROSTA,NO,63.565278,10.693056,32
18085,EVENSTAD,NO,61.425556,11.080278,257
18088,ROEST LUFTHAVN,NO,67.526667,12.103889,4
18091,SORTLAND,NO,68.703056,15.415556,3
18101,STAKKEVOLLAN,NO,69.694167,18.981667,80
18107,NOETTEROEY - VESTSKOGEN,NO,59.241667,10.401944,25
18114,VALLDAL - MURI,NO,62.296667,7.2525,2
18118,ALESUND IV,NO,62.470278,6.210556,15
18123,TROMSDALEN,NO,69.650556,19.006389,3
18124,TOENSBERG - TARANROED,NO,59.293889,10.298056,33
18126,TJOEME,NO,59.120556,10.398056,32
18131,SKIBOTN II,NO,69.3875,20.281944,20
18144,FEDJE,NO,60.78,4.72,19
18145,ADVENTDALEN,NO,78.201944,15.830833,15
18146,BYGLANDSFJORD - NESET,NO,58.686389,7.803056,207
18147,OPPDAL - SAETER,NO,62.604167,9.666667,604
18150,TOENSBERG - KILEN,NO,59.278056,10.430833,3
18170,SOLVAER III,NO,66.370556,12.610556,10
18172,JOMFRULAND,NO,58.856389,9.574167,3
18180,TRONDHEIM - VOLL PLU,NO,63.410556,10.453333,127
18184,MODALEN III,NO,60.855833,5.973056,125
18194,DOMBAS - NORDIGARD,NO,62.071667,9.114444,638
18197,EIGEROEYA,NO,58.435278,5.871667,49
18199,TYNSET - HANSMOEN,NO,62.269167,10.731667,482
18201,KIRKENES LUFTHAVN,NO,69.725556,29.897778,89
18203,NARVIK SENTRUM,NO,68.436944,17.420833,31
18204,MAJAVATN V,NO,65.165833,13.366667,319
18207,MERAKER - VARDETUN,NO,63.411389,11.727778,169
18211,TRYSIL VEGSTASJON,NO,61.294167,12.271667,360
18215,OSLO - BYGDOEY,NO,59.905,10.682778,15
18221,RENA FLYPLASS,NO,61.184444,11.374444,255
18236,VARDOE LUFTHAVN,NO,70.354167,31.043889,12
18238,SALTDAL - NORDNES,NO,66.936667,15.315556,39
18242,BANAK,NO,70.06,24.99,5
18245,FJAERLAND - BREMUSEET,NO,61.423056,6.764167,3
18249,GEILO - OLDEBRATEN,NO,60.53,8.194444,772
18253,NYRUD,NO,69.146667,29.243889,56
18256,NOETTEROEY - BORGHEIM,NO,59.216944,10.410278,5
18259,NOETTEROEY - FOEYNLAND,NO,59.236667,10.455833,2
18262,BOE I VESTERALEN III,NO,68.606667,14.433056,8
18263,YTTEROEYANE FYR,NO,61.571667,4.681667,26
18267,GULLHOLMEN,NO,59.435278,10.578056,14
18281,FINSEVATN,NO,60.593889,7.526667,1210
18285,LAUDAL - KLEIVEN,NO,58.276944,7.438889,280
18302,OSLO - HOVIN,NO,59.923056,10.803889,100
18307,NOETTEROEY - TOROED,NO,59.168889,10.423889,2
18309,SAUPSTAD,NO,63.362778,10.359444,135
18311,VANGSNES,NO,61.1725,6.645278,49
18316,FLISA II,NO,60.614167,12.0125,185
18317,BJOERNFJELL,NO,68.431944,18.076667,512
18353,BODOE - SKIVIKA,NO,67.308056,14.430556,5
18438,OSLO - LILLEAKER,NO,59.920278,10.634167,39
18472,E18 HJORTNES,NO,59.910833,10.704167,20
18495,BERGEN - SANDSLI,NO,60.291389,5.2775,45
18639,GARDERMOEN PLU,NO,60.210556,11.078056,203
18735,TRYSIL,NO,61.326389,12.249444,356
18736,HOMMELVIK,NO,63.42,10.8,10
18741,LEIRKJOSEN,NO,69.551667,17.912778,9
18742,HOEYLANDET - DRAGEIDET,NO,64.558056,12.181944,29
18744,HELNES FYR,NO,71.061389,26.221389,33
18745,FANA FORSOEKSSTASJON,NO,60.26,5.353056,48
18747,MERDOEY,NO,58.433056,8.8,10
18749,BOE I VESTERALEN II,NO,68.631944,14.463056,12
18750,TRYVASSHOEGDA II,NO,59.988333,10.667778,528
18751,GEILO - GEILOSTOELEN,NO,60.526389,8.223056,795
18753,HVAM - TOLVHUS,NO,60.105556,11.401667,159
18759,SOENSTERUD,NO,60.655556,12.061667,186
18763,SOMMAROEY I SENJA,NO,69.633056,18.010556,2
18767,LINDESNES FYR,NO,57.982778,7.046667,17
18768,OLDEN - VANGBERG,NO,61.861944,6.755278,81
18770,PASVIK,NO,69.164444,29.245556,54
18776,FJAERLAND - SKARESTAD,NO,61.435278,6.770556,10
18785,LINDESNES FYR,NO,57.982778,7.047778,13
18786,KLEPP,NO,58.795556,5.625,14
18792,KINN,NO,61.560833,4.769444,9
18794,KALVAERET,NO,64.334444,10.319167,12
18798,KRISTIANSAND S - EG,NO,58.163889,7.981667,22
18799,ALNA,NO,59.926944,10.835278,90
18804,FLISA,NO,60.616944,12.016667,184
18805,HAMMERFEST RADIO,NO,70.676944,23.663056,69
18811,TRONDHEIM - TYHOLT,NO,63.4225,10.430278,113
18812,LEIKANGER,NO,61.180278,6.862778,53
18814,LAERDAL - MOLDO,NO,61.066389,7.514167,24
18817,BJOERKEHAUG I JOSTEDAL,NO,61.659167,7.275833,305
18818,MAJAVATN III,NO,65.18,13.42,339
18819,MODALEN II,NO,60.840833,5.953056,114
18820,NELAUG - OEYNES,NO,58.670556,8.616667,147
18825,KONSMO - HOEYLAND,NO,58.266667,7.380556,263
18832,MERAKER - KROGSTAD,NO,63.443056,11.699167,145
18840,ROEST II,NO,67.506389,12.075833,10
18844,STAUR FORSOEKSGARD,NO,60.726667,11.105833,153
18845,VANGSNES,NO,61.171944,6.643333,51
18849,NORDREISA - OEYENG,NO,69.746667,21.026667,5
18850,DOMBAS - KIRKENAER,NO,62.075556,9.123056,645
18856,BALESTRAND,NO,61.215556,6.544444,28
18878,ROED I RADE,NO,59.340278,10.895,34
18884,BOE I VESTERALEN,NO,68.620278,14.450556,7
18889,STABBURSDALEN,NO,70.05,24.970556,26
18892,EVENSTAD - OEVERENGET,NO,61.405278,11.143056,255
18893,TRYSIL - INNBYGDA,NO,61.313889,12.266667,360
18896,SLAGENTANGEN II,NO,59.316667,10.516667,3
18901,JELOEY,NO,59.438333,10.593889,12
18903,BODOE LUFTHAVN TEST,NO,67.266944,14.358889,11
18909,LITLOEY FYR,NO,68.593056,14.310278,30
18912,HVAM,NO,60.1025,11.385,162
18914,NORDREISA,NO,69.740833,21.023333,1
18918,ALTA LUFTHAVN - TEST,NO,69.983056,23.366667,3
18931,FJAERLAND,NO,61.433056,6.766667,5
18936,KINN,NO,61.564167,4.790556,10
18938,NARVIK III,NO,68.469444,17.498056,17
18948,KALNES,NO,59.315278,11.048889,56
18949,SKIBOTN - FOSSBAKK,NO,69.368056,20.268056,5
18953,SKODJE,NO,62.5,6.683056,26
18955,FINSE,NO,60.6025,7.504167,1223
18960,EVENSKJER,NO,68.583333,16.569167,7
18965,SKATTOERA,NO,69.696667,19.020556,14
18968,OPPDAL - BJOERKE,NO,62.603333,9.683333,625
18974,MAKEROEY,NO,59.157778,10.440278,43
18975,MAJAVATN II,NO,65.1375,13.351667,322
18978,STOKKE,NO,59.233056,10.283056,76
18982,EVENSTAD - SVEA,NO,61.433889,11.076667,264
18987,LOEN,NO,61.872778,6.856667,39
18989,ROEST III,NO,67.525,12.103889,4
18991,BERGEN - FREDRIKSBERG,NO,60.396667,5.308333,41
18997,VORMSUND,NO,60.158889,11.426667,152
19001,ANDOEYA LH - TEST,NO,69.263056,16.18,13
19003,LONGYEARBYEN,SJ,78.2225,15.625,37
19007,ROEST,NO,67.505833,12.068889,8
19010,KONSMO - EIKELAND,NO,58.25,7.316667,260
19015,VINGER,NO,60.219444,12.028056,175
19019,HYLSFJORDEN,NO,59.545278,6.361389,15
19026,TYNSET - STOEEN,NO,62.301944,10.848333,483
19040,TYNSET,NO,62.295833,10.736944,483
19043,SOLVAER - SLENESET,NO,66.366389,12.615278,6
19046,BARDUFOSS - TEST,NO,69.058889,18.540278,76
19050,JOMFRULAND FYR,NO,58.865278,9.5975,12
19056,FORNEBU,NO,59.892778,10.615556,10
19062,LAERDAL - TOENJUM,NO,61.061667,7.516667,36
19068,MODALEN,NO,60.838056,5.933056,104
19070,OEVRE SALTDAL,NO,66.974722,15.302778,26
19093,NORDRE EIGEROEY,NO,58.435278,5.9025,63
19094,JARLSBERG FLYPLASS,NO,59.301389,10.366944,25
19101,DOMBAS II,NO,62.076667,9.128333,643
19104,SKIBOTN - MELA,NO,69.366667,20.283056,8
19115,HELLISOEY FYR,NO,60.752778,4.710556,20
19119,KJOEREMSGRENDE TEST,NO,62.093889,9.045833,626
19122,EVENSKJER BAKKE,NO,68.582778,16.570556,10
20821,TOENSBERG - KARLSVIK,NO,59.294167,10.513333,3
20822,TOENSBERG - VALLOE,NO,59.260556,10.497778,9
20823,TOENSBERG - VEAR,NO,59.263056,10.360278,30
21770,TOENSBERG GJESTEHAVN,NO,59.27,10.401667,3
21776,GARDERMOEN - SOEROEST,NO,60.170556,11.110556,204
21954,BAUSKA,LV,56.379167,24.221667,30
21955,DAGDA,LV,56.106944,27.56,187
21957,JELGAVA,LV,56.556667,23.964167,7
21959,REZEKNE,LV,56.48,27.356944,169
21960,RIGA LU,LV,56.954444,24.104444,2
21961,RUJIENA,LV,57.886389,25.371667,67
21962,SALDUS,LV,56.710278,22.426667,121
23314,MAKEDONIA,GR,40.52,22.970556,6
23318,LIMNOS,GR,39.916667,25.235556,4
23323,ELEFSIS,GR,38.063889,23.555556,43
23339,LOVETCH,BG,43.15,24.7,221
23346,SILISTRA,BG,44.116667,27.266667,16
23350,MOURGASH,BG,42.832778,23.666667,1692
23359,SLIVEN,BG,42.666667,26.332778,257
23362,BURGAS,BG,42.57,27.515,41
23364,SANDANSKI,BG,41.55,23.266667,207
23367,KURDJALI,BG,41.65,25.382778,331
23400,ZONGULDAK,TR,41.45,31.8,137
23401,SINOP,TR,42.032778,35.166667,32
23425,ERZURUM,TR,39.956667,41.17,1756
23435,AKINCI,TR,40.078889,32.565556,843
23436,ESENBOGA,TR,40.127778,32.994444,952
23444,DIKILI,TR,39.066667,26.882778,3
23445,AKHISAR,TR,38.808889,27.833889,80
23479,MUGLA,TR,37.216667,28.366667,646
23482,ANTALYA,TR,36.898889,30.8,53
23817,CIGLI,TR,38.512778,27.01,4
23887,GUMPOLDSKIRCHEN,AT,48.035556,16.280556,212
23892,KLAGENFURT/HTL1-LASTENSTRASSE,AT,46.619167,14.316667,441
23893,ROHRBACH,AT,48.566944,14.004167,613
23901,SCHOENFELD,AT,48.783056,15.416667,585
23905,RETZ/WINDMUEHLE,AT,48.760833,15.941667,320
23909,ROHRBACH,AT,48.566389,14.0,602
23910,ROHRBACH,AT,48.569167,13.993889,597
23917,WEITRA,AT,48.697778,14.898889,580
23918,WEITRA,AT,48.701667,14.898056,572
23922,STIFT ZWETTL,AT,48.616389,15.2,506
23923,STIFT ZWETTL,AT,48.617778,15.203056,502
23941,MISTELBACH,AT,48.570556,16.609167,191
23942,POYSDORF,AT,48.666667,16.633056,208
23944,POYSDORF-OST,AT,48.669167,16.6375,198
23945,WILFERSDORF,AT,48.583056,16.649444,192
23953,LINZ/STADT,AT,48.299444,14.283056,263
23954,LINZ-STADT,AT,48.296389,14.285,262
23957,LINZ-MUSEUMSTR.,AT,48.316389,14.316667,260
23959,LINZ/PETRIUM,AT,48.299444,14.266389,304
23973,KREMS,AT,48.418056,15.621667,207
23974,LANGENLEBARN,AT,48.323889,16.117778,175
23976,BRAUNAU/RANSHOFEN,AT,48.224167,13.028056,382
23980,RIED IM INNKREIS,AT,48.216944,13.475,427
23982,WOLFSEGG,AT,48.105556,13.675556,634
23983,WOLFSEGG,AT,48.105556,13.670556,635
23986,WELS-SCHLEISSHEIM,AT,48.1625,14.071389,309
23987,HOERSCHING,AT,48.235278,14.188056,298
23988,KREMSMUENSTER,AT,48.055278,14.131667,383
24003,AMSTETTEN,AT,48.108889,14.895,266
24011,ST.POELTEN/HESSERKASERNE,AT,48.2,15.616667,272
24014,ST.POELTEN/WALLSEERER STRASSE,AT,48.194167,15.621667,277
24015,ST.POELTEN/LANDHAUS,AT,48.199167,15.630556,273
24030,WIEN-MARIABRUNN,AT,48.206667,16.229167,225
24031,WIEN/SCHOENBRUNN,AT,48.166667,16.316667,232
24034,WIEN ALTE UNIV.(STERNW),AT,48.216667,16.366667,175
24035,WIEN/UNTERLAA,AT,48.125,16.419167,200
24037,GROSS-ENZERSDORF,AT,48.2,16.566667,153
24038,MUENCHENDORF,AT,48.033056,16.399444,184
24039,SCHWECHAT,AT,48.1175,16.580833,183
24043,SALZBURG-FREISAAL,AT,47.790556,13.054167,419
24048,MONDSEE,AT,47.866389,13.35,488
24051,FEUERKOGEL,AT,47.816389,13.717778,1618
24056,WAIDHOFEN/YBBS,AT,47.966667,14.766389,365
24062,MARIAZELL,AT,47.766389,15.316667,875
24063,MARIAZELL,AT,47.766389,15.316667,865
24064,ST.SEBASTIAN/MARIAZELL,AT,47.793056,15.303056,872
24065,MARIAZELL/ST.SEBASTIAN-FLUGFELD,AT,47.788889,15.301667,864
24068,PUCHBERG/SCHNEEBERG,AT,47.790278,15.909167,580
24069,PUCHBERG,AT,47.783056,15.916667,590
24072,WR.NEUSTADT - FOHLENHOF,AT,47.799444,16.266389,270
24073,WR.NEUSTADT-FLUGPL.,AT,47.840278,16.221389,285
24074,WR.NEUSTADT/FLUGPLATZ,AT,47.831667,16.230833,275
24075,WR.NEUSTADT - REBANLAGE,AT,47.796389,16.266389,272
24080,EISENSTADT,AT,47.849444,16.516389,195
24081,EISENSTADT-NORDOST,AT,47.854167,16.538056,184
24082,SEIBERSDORF,AT,47.983056,16.516389,183
24084,NEUSIEDL AM SEE,AT,47.95,16.866667,133
24085,NEUSIEDL AM SEE,AT,47.95,16.85,140
24087,PODERSDORF,AT,47.865833,16.834167,116
24090,VILS,AT,47.566389,10.6,835
24093,OBERNDORF/EBBS,AT,47.616389,12.2,474
24101,AIGEN/ENNSTAL,AT,47.5325,14.138056,641
24118,MOENICHKIRCHEN,AT,47.510833,16.033056,991
24119,MOENICHKIRCHEN,AT,47.5,16.049444,980
24122,REICHENAU/RAX,AT,47.699167,15.836667,488
24133,BREGENZ,AT,47.5,9.75,436
24134,BREGENZ,AT,47.499167,9.745556,424
24135,BREGENZ,AT,47.499167,9.745556,424
24138,FUSSACH,AT,47.483056,9.666667,400
24139,FELDKIRCH,AT,47.266389,9.6,439
24140,DORNBIRN,AT,47.431944,9.725278,407
24141,FELDKIRCH,AT,47.270556,9.609167,438
24161,REUTTE,AT,47.494167,10.715278,841
24170,INNSBRUCK-FLUGPLATZ,AT,47.258333,11.355278,579
24171,INNSBRUCK-UNIV.,AT,47.260278,11.385,577
24173,INNSBRUCK-FLUGPLATZ,AT,47.259444,11.356667,578
24175,JENBACH,AT,47.383056,11.75,530
24176,JENBACH,AT,47.388889,11.758056,530
24177,ROTHOLZ,AT,47.388056,11.8,543
24179,PERTISAU,AT,47.443056,11.700556,936
24198,SAALBACH,AT,47.387778,12.648056,975
24199,SCHMITTENHOEHE,AT,47.328056,12.737778,1956
24211,BRUCK/MUR,AT,47.416667,15.266389,489
24212,KAPFENBERG,AT,47.445556,15.298056,504
24226,LANDECK,AT,47.133056,10.566667,818
24236,PATSCHERKOFEL,AT,47.208889,11.461667,2251
24239,MAYRHOFEN,AT,47.15,11.85,643
24240,MAYRHOFEN,AT,47.159167,11.850278,643
24247,SONNBLICK,AT,47.053889,12.9575,3109
24259,NEUMARKT,AT,47.083056,14.416667,881
24261,NEUMARKT,AT,47.069167,14.424444,869
24263,GRAZ-FLUGHAFEN,AT,46.980556,15.44,340
24265,GRAZ-UNIVERSITAET,AT,47.079444,15.447778,366
24267,GRAZ/STRASSGANG,AT,47.045833,15.41,357
24268,SCHOECKL,AT,47.198333,15.468056,1436
24269,SCHOECKL,AT,47.198333,15.466389,1443
24282,KLEINZICKEN,AT,47.2075,16.335556,265
24283,KLEINZICKEN,AT,47.216667,16.333056,267
24294,OBERGURGL,AT,46.8675,11.026944,1938
24295,OBERGURGL,AT,46.866667,11.024167,1941
24303,LIENZ,AT,46.825278,12.806389,661
24314,WEITENSFELD,AT,46.849444,14.2,715
24317,ST.VEIT/GLAN,AT,46.759444,14.345556,475
24318,PREITENEGG,AT,46.933056,14.916667,1055
24321,BAD GLEICHENBERG,AT,46.871944,15.903056,269
24323,SILLIAN,AT,46.75,12.416667,1080
24334,VILLACHER ALPE,AT,46.603056,13.673056,2140
24342,VILLACH/SEEBACH,AT,46.616667,13.8775,492
24343,VILLACH/MARIA GAIL,AT,46.599444,13.883056,504
24345,VILLACH,AT,46.616389,13.866667,495
24351,KLAGENFURT-FLUGPLATZ,AT,46.65,14.333056,447
24353,KLAGENFURT-FLUGHAFEN,AT,46.648056,14.318056,450
24355,FEISTRITZ/ROSENTAL,AT,46.533056,14.15,466
24367,FEISTRITZ OB BLEIBURG,AT,46.558333,14.766389,532
24368,ST.PAUL/LAVANTTAL,AT,46.7,14.866667,384
24374,BAD EISENKAPPEL,AT,46.490278,14.593056,623
24375,BAD EISENKAPPEL,AT,46.483056,14.6,605
24383,KREMS,AT,48.418056,15.621667,202
24384,KREMS,AT,48.416667,15.6,223
24385,LANGENLOIS,AT,48.4725,15.696667,207
24387,GAENSERNDORF-STADT,AT,48.3375,16.713333,163
24392,LANGENLEBARN,AT,48.324167,16.119167,175
24393,WIEN/STAMMERSDORF,AT,48.305556,16.405556,191
24399,RANSHOFEN,AT,48.216667,13.033056,382
24403,GUMPOLDSKIRCHEN,AT,48.033056,16.283056,222
24405,WIEN-HOHE WARTE,AT,48.248056,16.355833,198
24406,WIEN FAVORITEN,AT,48.193056,16.370556,177
24407,WIEN-UNTERLAA,AT,48.126944,16.4225,200
24408,WIEN-INNERE STADT,AT,48.198056,16.366667,177
24409,WIEN-HOHE WARTE HANNHUETTE,AT,48.248056,16.355556,198
24410,WIEN HOHE WARTE (MIT 21 UHR TERMINEN),AT,48.235556,16.351667,202
24411,GROSS-ENZERSDORF,AT,48.199167,16.558889,154
24414,FISCHAMEND,AT,48.098056,16.613056,159
24416,SALZBURG-FREISAAL,AT,47.790556,13.0525,420
24417,SALZBURG,AT,47.798056,13.046667,424
24418,SALZBURG/LEHRERSEMINAR,AT,47.783056,13.033056,419
24419,MATTSEE,AT,47.966667,13.1,525
24420,MATTSEE,AT,47.976667,13.105556,502
24427,FEUERKOGEL,AT,47.817778,13.718056,1618
24431,SILLIAN,AT,46.745833,12.423056,1081
24432,SILLIAN,AT,46.75,12.416667,1100
24438,BAD GLEICHENBERG,AT,46.866389,15.901667,303
24439,DEUTSCHLANDSBERG,AT,46.821667,15.226667,354
24442,PREITENEGG,AT,46.938056,14.915,1034
24443,ST.ANDRAE/LAVANTTAL,AT,46.764167,14.827778,403
24445,ST.VEIT/GLAN,AT,46.738889,14.385278,463
24447,WEITENSFELD,AT,46.849167,14.190556,704
24448,WEITENSFELD,AT,46.844167,14.196389,705
24453,SPITTAL/DRAU,AT,46.790278,13.486944,542
24454,SPITTAL/DRAU,AT,46.774444,13.535556,524
24460,NEUSIEDL AM SEE,AT,47.9425,16.857778,135
24462,AIGEN/ENNSTAL,AT,47.533056,14.133056,640
24479,ALLENTSTEIG-KAUFHOLZ,AT,48.683056,15.366667,596
24480,ALLENTSTEIG,AT,48.690556,15.366667,599
24483,LEISER BERGE,AT,48.558333,16.371389,457
24487,LANGENLOIS,AT,48.466667,15.7,210
24488,GAENSERNDORF,AT,48.311389,16.686667,163
24489,RIED IM INNKREIS,AT,48.216667,13.483056,435
24494,ST.POELTEN/KOPALKASERNE,AT,48.180278,15.610556,285
24496,GUMPOLDSKIRCHEN,AT,48.040278,16.281944,219
24498,MATTSEE,AT,47.966667,13.1,508
24499,MONDSEE,AT,47.847778,13.368889,491
24502,WAIDHOFEN/YBBS-ZENTRUM,AT,47.957778,14.784167,365
24503,PUCHBERG/SCHNEEBERG,AT,47.790278,15.906667,583
24505,SEIBERSDORF,AT,47.975833,16.504444,185
24510,BAD GLEICHENBERG,AT,46.866389,15.9,303
24512,VILLACH-STADT,AT,46.618056,13.873889,493
24523,KIRCHBICHL,AT,47.515556,12.086667,498
24524,KUFSTEIN,AT,47.573889,12.163889,492
24525,KUFSTEIN,AT,47.575278,12.162778,490
24539,REICHENAU/RAX,AT,47.7,15.85,485
24542,HOCHFILZEN,AT,47.47,12.620556,962
24569,RADSTADT-TANDALIER,AT,47.38,13.440556,835
24580,RAURIS,AT,47.233056,13.0,943
24581,RAURIS,AT,47.223056,12.9925,933
24582,RAURIS,AT,47.216667,13.0,945
24593,MAYRHOFEN,AT,47.161944,11.851389,640
24597,PATSCHERKOFEL,AT,47.209167,11.461667,2247
24601,BRENNER,AT,47.006667,11.510556,1412
24616,LANDECK,AT,47.140278,10.563056,796
24644,KALWANG,AT,47.416667,14.733056,753
24645,KALWANG,AT,47.421389,14.759167,744
24648,BRUCK/MUR,AT,47.405556,15.249167,482
24649,BRUCK/MUR,AT,47.405556,15.250556,480
24650,WAIDHOFEN/YBBS,AT,47.945556,14.809167,384
24651,NEUSIEDL AM SEE,AT,47.948889,16.828333,117
24652,ACHENKIRCH CAMPINGPLATZ,AT,47.499167,11.706667,931
24660,POERTSCHACH,AT,46.630556,14.165,450
24661,WIEN-DONAUFELD,AT,48.256667,16.431389,160
24662,MONDSEE,AT,47.850556,13.346667,481
24664,AIGEN/ENNSTAL,AT,47.5325,14.138056,641
24665,ALLENTSTEIG,AT,48.690556,15.366667,599
24666,AMSTETTEN,AT,48.108889,14.895,266
24670,BAD GLEICHENBERG,AT,46.871944,15.903056,269
24675,BREGENZ,AT,47.499167,9.745556,424
24676,BRENNER,AT,47.006667,11.510556,1412
24677,BRUCK/MUR,AT,47.405556,15.249167,482
24680,BAD EISENKAPPEL,AT,46.490278,14.593056,623
24681,EISENSTADT-NORDOST,AT,47.854167,16.538056,184
24683,FELDKIRCH,AT,47.270556,9.609167,438
24688,GRAZ-UNIVERSITAET,AT,47.077778,15.448889,367
24689,GROSS-ENZERSDORF,AT,48.199167,16.558889,154
24690,GUMPOLDSKIRCHEN,AT,48.035556,16.280556,212
24697,INNSBRUCK-UNIV.,AT,47.259444,11.384167,578
24698,JENBACH,AT,47.389444,11.755278,530
24700,KALWANG,AT,47.421389,14.759167,744
24702,KREMS,AT,48.418056,15.621667,202
24704,KLAGENFURT-FLUGHAFEN,AT,46.648056,14.318056,450
